  Time[s]              u[ft/s]            v[ft/s]                w[ft/s]              p[rad/s]             q[rad/s]             r[rad/s]             x[ft]                y[ft]                z[ft]                e0                   ex                   ey                   ez
  6.300000000000e+00   2.362225073049e+02  -3.057694269064e+00   7.441895844616e+01  -6.159608336594e-01   2.526179602782e-01  -1.589403901054e-01   1.316191323491e+03  -2.500791782911e+02  -2.584114640407e+02  -2.020465082933e-01  -8.386663212408e-01   2.463301066947e-01  -4.417441528908e-01
  6.400000000000e+00   2.382283794751e+02  -2.875810762542e+00   7.462227936228e+01  -6.144866902913e-01   2.462608317525e-01  -1.487588100070e-01   1.332566133999e+03  -2.594474334534e+02  -2.422120446316e+02  -2.341944257220e-01  -8.283479948602e-01   2.508067023042e-01  -4.428193494589e-01
  6.500000000000e+00   2.403073270900e+02  -2.758688341061e+00   7.479412809878e+01  -6.119862221103e-01   2.393953061781e-01  -1.390366262001e-01   1.348712970690e+03  -2.686509097725e+02  -2.253924267568e+02  -2.656873592591e-01  -8.171216562695e-01   2.554408398781e-01  -4.432525362980e-01
  6.600000000000e+00   2.424598899827e+02  -2.695231721670e+00   7.492747081370e+01  -6.084701923394e-01   2.320862673849e-01  -1.298669109900e-01   1.364638096374e+03  -2.776625393486e+02  -2.079597459130e+02  -2.964578787885e-01  -8.050505899770e-01   2.602007499906e-01  -4.430600984316e-01
  6.700000000000e+00   2.446860843076e+02  -2.672698347054e+00   7.501659619992e+01  -6.039884837980e-01   2.244055007812e-01  -1.213232282769e-01   1.380348991593e+03  -2.864562552017e+02  -1.899225962238e+02  -3.264468535190e-01  -7.922026608332e-01   2.650531817620e-01  -4.422607987058e-01
  6.800000000000e+00   2.469853612402e+02  -2.677403014679e+00   7.505726462099e+01  -5.986275879619e-01   2.164293295531e-01  -1.134572427642e-01   1.395854318134e+03  -2.950071608028e+02  -1.712909178644e+02  -3.556047578271e-01  -7.786486189455e-01   2.699649322765e-01  -4.408751828084e-01
  6.900000000000e+00   2.493565920524e+02  -2.695455236939e+00   7.504676863908e+01  -5.925060654889e-01   2.082360678499e-01  -1.062974626030e-01   1.411163866774e+03  -3.032916777307e+02  -1.520758713488e+02  -3.838925468687e-01  -7.644602027124e-01   2.749042968689e-01  -4.389249883432e-01
  7.000000000000e+00   2.517980780047e+02  -2.713485545370e+00   7.498390650179e+01  -5.857682711645e-01   1.999034790341e-01  -9.984917255534e-02   1.426288491638e+03  -3.112876686247e+02  -1.322897028081e+02  -4.112820551206e-01  -7.497081626457e-01   2.798423534716e-01  -4.364325904685e-01
  7.100000000000e+00   2.543075825123e+02  -2.719318910547e+00   7.486887764904e+01  -5.785767507545e-01   1.915064145890e-01  -9.409553317989e-02   1.441240034044e+03  -3.189745340200e+02  -1.119456045680e+02  -4.377559072849e-01  -7.344603354610e-01   2.847540088633e-01  -4.334205146802e-01
  7.200000000000e+00   2.568823824165e+02  -2.702558442967e+00   7.470311512695e+01  -5.711037958927e-01   1.831147784330e-01  -8.899974569623e-02   1.456031238867e+03  -3.263332830643e+02  -9.105757516830e+01  -4.633069664592e-01  -7.187798932571e-01   2.896187539311e-01  -4.299110422188e-01
  7.300000000000e+00   2.595193348325e+02  -2.655049844335e+00   7.448907330966e+01  -5.635226811144e-01   1.747919182495e-01  -8.450811859726e-02   1.470675666362e+03  -3.333465793894e+02  -6.964028252411e+01  -4.879373756771e-01  -7.027238775226e-01   2.944210970718e-01  -4.259259257236e-01
  7.400000000000e+00   2.622149558376e+02  -2.571205812302e+00   7.422999034707e+01  -5.559991048637e-01   1.665934973536e-01  -8.055382504455e-02   1.485187602122e+03  -3.399987644361e+02  -4.770893325503e+01  -5.116572732472e-01  -6.863421043076e-01   2.991506676907e-01  -4.214862230385e-01
  7.500000000000e+00   2.649655071222e+02  -2.448178888563e+00   7.392964354036e+01  -5.486833183467e-01   1.585668546967e-01  -7.706111137270e-02   1.499581967338e+03  -3.462758612555e+02  -2.527915041731e+01  -5.344832782499e-01  -6.696764979484e-01   3.038020036083e-01  -4.166122466386e-01
  7.600000000000e+00   2.677670865858e+02  -2.285880334968e+00   7.359211300294e+01  -5.417033598402e-01   1.507508224469e-01  -7.394970622301e-02   1.513874231012e+03  -3.521655621920e+02  -2.366861040619e+00  -5.564368497468e-01  -6.527608792121e-01   3.083740555671e-01  -4.113236162607e-01
  7.700000000000e+00   2.706157187462e+02  -2.086850979947e+00   7.322156527382e+01  -5.351597259794e-01   1.431759434573e-01  -7.113918490000e-02   1.528080325197e+03  -3.576572039373e+02   2.101180591778e+01  -5.775426223182e-01  -6.356212023978e-01   3.128694578380e-01  -4.056393940849e-01
  7.800000000000e+00   2.735074407777e+02  -1.855997264349e+00   7.282206478995e+01  -5.291217138878e-01   1.358650156195e-01  -6.855306161507e-02   1.542216563813e+03  -3.627417332510e+02   4.484061127220e+01  -5.978268127867e-01  -6.182762070996e-01   3.172936254399e-01  -3.995782760715e-01
  7.900000000000e+00   2.764383801074e+02  -1.600211774410e+00   7.239741790790e+01  -5.236255658874e-01   1.288338851739e-01  -6.612241027959e-02   1.556299565155e+03  -3.674116662590e+02   6.910328756952e+01  -6.173157800391e-01  -6.007384257019e-01   3.216537453742e-01  -3.931588102273e-01
  8.000000000000e+00   2.794048198592e+02  -1.327902339186e+00   7.195105184297e+01  -5.186744474927e-01   1.220924136743e-01  -6.378884964228e-02   1.570346177878e+03  -3.716610437152e+02   9.378361229190e+01  -6.360348034153e-01  -5.830154683331e-01   3.259577315079e-01  -3.863996126971e-01
  8.100000000000e+00   2.824032491131e+02  -1.048457303115e+00   7.148592951566e+01  -5.142401934899e-01   1.156455500627e-01  -6.150676855721e-02   1.584373410041e+03  -3.754853840305e+02   1.188654734854e+02  -6.540071266897e-01  -5.651114935328e-01   3.302132105494e-01  -3.793195553203e-01
  8.200000000000e+00   2.854303959481e+02  -7.716768756071e-01   7.100450064947e+01  -5.102666690269e-01   1.094944471193e-01  -5.924471026601e-02   1.598398360725e+03  -3.788816352712e+02   1.443329290466e+02  -6.712532954684e-01  -5.470287654916e-01   3.344266004013e-01  -3.719379030688e-01
  8.300000000000e+00   2.884832425167e+02  -5.072014949035e-01   7.050868916062e+01  -5.066745149465e-01   1.036375682626e-01  -5.698587940911e-02   1.612438153752e+03  -3.818481267754e+02   1.701702608162e+02  -6.877907967908e-01  -5.287691973209e-01   3.386023326379e-01  -3.642743859018e-01
  8.400000000000e+00   2.915590228276e+02  -2.639678736174e-01   6.999991647783e+01  -5.033669810285e-01   9.807173544021e-02  -5.472778082519e-02   1.626509873166e+03  -3.843845205477e+02   1.963620244338e+02  -7.036339916078e-01  -5.103357841689e-01   3.427422587000e-01  -3.563491962964e-01
  8.500000000000e+00   2.946552053338e+02  -4.972174880815e-02   6.947915955350e+01  -5.002364993594e-01   9.279307209402e-02  -5.248104375116e-02   1.640630500325e+03  -3.864917622089e+02   2.228930956479e+02  -7.187943142107e-01  -4.917338397407e-01   3.468452654557e-01  -3.481829104263e-01
