   Time                        u                   v                   w                  p                      q                      r                  x_f                     y_f                   z_f                   e_0                   e_x                   e_y                   e_z 
  1.600000000000e+01   9.557313427398e+01   0.000000000000e+00   4.972905875701e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.574371403093e+03   0.000000000000e+00   5.596475758592e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.610000000000e+01   9.552044662198e+01   0.000000000000e+00   5.002157700902e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.583926085078e+03   0.000000000000e+00   5.591488223811e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.620000000000e+01   9.546741028920e+01   0.000000000000e+00   5.031373710078e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.593475480642e+03   0.000000000000e+00   5.586471455210e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.630000000000e+01   9.541410212256e+01   0.000000000000e+00   5.060557725164e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.603019558224e+03   0.000000000000e+00   5.581425486978e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.640000000000e+01   9.536055933747e+01   0.000000000000e+00   5.089711532263e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.612558293246e+03   0.000000000000e+00   5.576350349829e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.650000000000e+01   9.530678354432e+01   0.000000000000e+00   5.118835050892e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.622091662325e+03   0.000000000000e+00   5.571246074010e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.660000000000e+01   9.525277638194e+01   0.000000000000e+00   5.147928203531e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.631619642242e+03   0.000000000000e+00   5.566112689849e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.670000000000e+01   9.519853951804e+01   0.000000000000e+00   5.176990915686e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.641142209945e+03   0.000000000000e+00   5.560950227749e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.680000000000e+01   9.514407464970e+01   0.000000000000e+00   5.206023115956e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.650659342546e+03   0.000000000000e+00   5.555758718188e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.690000000000e+01   9.508938350383e+01   0.000000000000e+00   5.235024736101e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.660171017332e+03   0.000000000000e+00   5.550538191711e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.700000000000e+01   9.503446783768e+01   0.000000000000e+00   5.263995711107e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.669677211763e+03   0.000000000000e+00   5.545288678931e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.710000000000e+01   9.497932892972e+01   0.000000000000e+00   5.292935950862e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.679177903475e+03   0.000000000000e+00   5.540010210524e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.720000000000e+01   9.492395803389e+01   0.000000000000e+00   5.321844805802e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.688673069799e+03   0.000000000000e+00   5.534702817500e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.730000000000e+01   9.486835080537e+01   0.000000000000e+00   5.350721865514e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.698162687204e+03   0.000000000000e+00   5.529366531511e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.740000000000e+01   9.481250880105e+01   0.000000000000e+00   5.379567048465e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.707646732134e+03   0.000000000000e+00   5.524001384395e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.750000000000e+01   9.475643360665e+01   0.000000000000e+00   5.408380276137e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.717125181191e+03   0.000000000000e+00   5.518607408066e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.760000000000e+01   9.470012683717e+01   0.000000000000e+00   5.437161473091e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.726598011136e+03   0.000000000000e+00   5.513184634519e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.770000000000e+01   9.464359013735e+01   0.000000000000e+00   5.465910567035e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.736065198894e+03   0.000000000000e+00   5.507733095821e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.780000000000e+01   9.458682518221e+01   0.000000000000e+00   5.494627488899e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.745526721555e+03   0.000000000000e+00   5.502252824109e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.790000000000e+01   9.452983367751e+01   0.000000000000e+00   5.523312172898e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.754982556379e+03   0.000000000000e+00   5.496743851589e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.800000000000e+01   9.447261736026e+01   0.000000000000e+00   5.551964556614e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.764432680797e+03   0.000000000000e+00   5.491206210530e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.810000000000e+01   9.441517418998e+01   0.000000000000e+00   5.580584356323e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.773877072293e+03   0.000000000000e+00   5.485639933335e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.820000000000e+01   9.435750110168e+01   0.000000000000e+00   5.609171225733e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.783315707967e+03   0.000000000000e+00   5.480045052797e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.830000000000e+01   9.429959965985e+01   0.000000000000e+00   5.637725091027e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.792748564901e+03   0.000000000000e+00   5.474421601885e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.840000000000e+01   9.424147156562e+01   0.000000000000e+00   5.666245887944e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.802175620344e+03   0.000000000000e+00   5.468769613637e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.850000000000e+01   9.418311855189e+01   0.000000000000e+00   5.694733555669e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.811596851717e+03   0.000000000000e+00   5.463089121152e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.860000000000e+01   9.412454238389e+01   0.000000000000e+00   5.723188036903e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.821012236616e+03   0.000000000000e+00   5.457380157588e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.870000000000e+01   9.406574485970e+01   0.000000000000e+00   5.751609277943e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.830421752815e+03   0.000000000000e+00   5.451642756159e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.880000000000e+01   9.400672781074e+01   0.000000000000e+00   5.779997228761e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.839825378270e+03   0.000000000000e+00   5.445876950129e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.890000000000e+01   9.394749310241e+01   0.000000000000e+00   5.808351843082e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.849223091122e+03   0.000000000000e+00   5.440082772813e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.900000000000e+01   9.388804263454e+01   0.000000000000e+00   5.836673078474e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.858614869699e+03   0.000000000000e+00   5.434260257569e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.910000000000e+01   9.382837834207e+01   0.000000000000e+00   5.864960896422e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.868000692521e+03   0.000000000000e+00   5.428409437796e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.920000000000e+01   9.376850140158e+01   0.000000000000e+00   5.893215212524e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.877380538305e+03   0.000000000000e+00   5.422530346927e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.930000000000e+01   9.370838730233e+01   0.000000000000e+00   5.921434323653e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.886754384871e+03   0.000000000000e+00   5.416623019121e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.940000000000e+01   9.364801814116e+01   0.000000000000e+00   5.949616922250e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.896122207264e+03   0.000000000000e+00   5.410687490451e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.950000000000e+01   9.358739513157e+01   0.000000000000e+00   5.977762898775e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.905483980038e+03   0.000000000000e+00   5.404723797484e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.960000000000e+01   9.352651951393e+01   0.000000000000e+00   6.005872146411e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.914839677870e+03   0.000000000000e+00   5.398731976896e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.970000000000e+01   9.346539255600e+01   0.000000000000e+00   6.033944561130e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.924189275563e+03   0.000000000000e+00   5.392712065469e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.980000000000e+01   9.340401555329e+01   0.000000000000e+00   6.061980041759e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.933532748046e+03   0.000000000000e+00   5.386664100085e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  1.990000000000e+01   9.334238982957e+01   0.000000000000e+00   6.089978490045e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.942870070382e+03   0.000000000000e+00   5.380588117729e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.000000000000e+01   9.328051673733e+01   0.000000000000e+00   6.117939810731e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.952201217766e+03   0.000000000000e+00   5.374484155481e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.010000000000e+01   9.321839765821e+01   0.000000000000e+00   6.145863911623e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.961526165530e+03   0.000000000000e+00   5.368352250515e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.020000000000e+01   9.315603400352e+01   0.000000000000e+00   6.173750703663e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.970844889146e+03   0.000000000000e+00   5.362192440094e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.030000000000e+01   9.309342721470e+01   0.000000000000e+00   6.201600101000e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.980157364226e+03   0.000000000000e+00   5.356004761572e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.040000000000e+01   9.303057876381e+01   0.000000000000e+00   6.229412021071e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.989463566533e+03   0.000000000000e+00   5.349789252385e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.050000000000e+01   9.296749015403e+01   0.000000000000e+00   6.257186384671e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.998763471974e+03   0.000000000000e+00   5.343545950049e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.060000000000e+01   9.290416292017e+01   0.000000000000e+00   6.284923116035e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.008057056610e+03   0.000000000000e+00   5.337274892159e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.070000000000e+01   9.284059862917e+01   0.000000000000e+00   6.312622142916e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.017344296656e+03   0.000000000000e+00   5.330976116385e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.080000000000e+01   9.277679888063e+01   0.000000000000e+00   6.340283396666e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.026625168487e+03   0.000000000000e+00   5.324649660465e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.090000000000e+01   9.271277735004e+01   0.000000000000e+00   6.367907639461e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.035899648638e+03   0.000000000000e+00   5.318295562204e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.100000000000e+01   9.264886996699e+01   0.000000000000e+00   6.395517847116e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.045167728148e+03   0.000000000000e+00   5.311913849604e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.110000000000e+01   9.258531153944e+01   0.000000000000e+00   6.423130319145e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.054429434263e+03   0.000000000000e+00   5.305504525756e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.120000000000e+01   9.252211477684e+01   0.000000000000e+00   6.450746166327e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.063684802511e+03   0.000000000000e+00   5.299067587841e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.130000000000e+01   9.245929261479e+01   0.000000000000e+00   6.478366528754e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.072933869705e+03   0.000000000000e+00   5.292603031919e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.140000000000e+01   9.239685822063e+01   0.000000000000e+00   6.505992576559e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.082176673959e+03   0.000000000000e+00   5.286110852889e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.150000000000e+01   9.233482499931e+01   0.000000000000e+00   6.533625510666e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.091413254721e+03   0.000000000000e+00   5.279591044470e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.160000000000e+01   9.227320659934e+01   0.000000000000e+00   6.561266563569e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.100643652786e+03   0.000000000000e+00   5.273043599162e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.170000000000e+01   9.221189810258e+01   0.000000000000e+00   6.588908521909e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.109867906962e+03   0.000000000000e+00   5.266468510617e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.180000000000e+01   9.215063263285e+01   0.000000000000e+00   6.616532477320e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.119086033260e+03   0.000000000000e+00   5.259865788532e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.190000000000e+01   9.208939895912e+01   0.000000000000e+00   6.644137640929e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.128298034549e+03   0.000000000000e+00   5.253235451926e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.200000000000e+01   9.202820337587e+01   0.000000000000e+00   6.671724476641e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.137503914322e+03   0.000000000000e+00   5.246577519360e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.210000000000e+01   9.196705228461e+01   0.000000000000e+00   6.699293462717e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.146703676707e+03   0.000000000000e+00   5.239892008923e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.220000000000e+01   9.190595219607e+01   0.000000000000e+00   6.726845092093e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.155897326478e+03   0.000000000000e+00   5.233178938220e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.230000000000e+01   9.184490973230e+01   0.000000000000e+00   6.754379872702e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.165084869067e+03   0.000000000000e+00   5.226438324355e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.240000000000e+01   9.178393162894e+01   0.000000000000e+00   6.781898327803e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.174266310570e+03   0.000000000000e+00   5.219670183917e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.250000000000e+01   9.172302473755e+01   0.000000000000e+00   6.809400996323e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.183441657766e+03   0.000000000000e+00   5.212874532962e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.260000000000e+01   9.166219602789e+01   0.000000000000e+00   6.836888433202e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.192610918123e+03   0.000000000000e+00   5.206051387002e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.270000000000e+01   9.160145259041e+01   0.000000000000e+00   6.864361209753e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.201774099814e+03   0.000000000000e+00   5.199200760983e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.280000000000e+01   9.154080163867e+01   0.000000000000e+00   6.891819914026e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.210931211724e+03   0.000000000000e+00   5.192322669273e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.290000000000e+01   9.148034064196e+01   0.000000000000e+00   6.919271968322e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.220082263469e+03   0.000000000000e+00   5.185417125644e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.300000000000e+01   9.142117524348e+01   0.000000000000e+00   6.946801324685e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.229227326002e+03   0.000000000000e+00   5.178484097343e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.310000000000e+01   9.136362115828e+01   0.000000000000e+00   6.974432896561e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.238366552227e+03   0.000000000000e+00   5.171523488925e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.320000000000e+01   9.130720655685e+01   0.000000000000e+00   7.002131667437e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.247500088996e+03   0.000000000000e+00   5.164535208543e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.330000000000e+01   9.125124135511e+01   0.000000000000e+00   7.029845410671e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.256628007775e+03   0.000000000000e+00   5.157519221166e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.340000000000e+01   9.119571708778e+01   0.000000000000e+00   7.057573780468e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.265750351965e+03   0.000000000000e+00   5.150475512847e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.350000000000e+01   9.114064783263e+01   0.000000000000e+00   7.085318167135e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.274867166359e+03   0.000000000000e+00   5.143404068267e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.360000000000e+01   9.108604794139e+01   0.000000000000e+00   7.113079997529e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.283978497176e+03   0.000000000000e+00   5.136304870699e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.370000000000e+01   9.103193204688e+01   0.000000000000e+00   7.140860736018e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.293084392081e+03   0.000000000000e+00   5.129177901970e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.380000000000e+01   9.097831507050e+01   0.000000000000e+00   7.168661885482e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.302184900216e+03   0.000000000000e+00   5.122023142424e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.390000000000e+01   9.092564257944e+01   0.000000000000e+00   7.196519049350e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.311280072232e+03   0.000000000000e+00   5.114840570881e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.400000000000e+01   9.087531001971e+01   0.000000000000e+00   7.224543402526e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.320370121087e+03   0.000000000000e+00   5.107630037225e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.410000000000e+01   9.082483149423e+01   0.000000000000e+00   7.252538614053e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.329455129366e+03   0.000000000000e+00   5.100391493794e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.420000000000e+01   9.077423461817e+01   0.000000000000e+00   7.280506783341e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.338535083444e+03   0.000000000000e+00   5.093124969009e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.430000000000e+01   9.072354660216e+01   0.000000000000e+00   7.308450003501e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.347609973252e+03   0.000000000000e+00   5.085830488543e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.440000000000e+01   9.067277046156e+01   0.000000000000e+00   7.336368444411e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.356679789827e+03   0.000000000000e+00   5.078508077262e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.450000000000e+01   9.062190927215e+01   0.000000000000e+00   7.364262283956e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.365744524509e+03   0.000000000000e+00   5.071157759855e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.460000000000e+01   9.057096617120e+01   0.000000000000e+00   7.392131708209e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.374804168951e+03   0.000000000000e+00   5.063779560832e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.470000000000e+01   9.051994435865e+01   0.000000000000e+00   7.419976911613e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.383858715120e+03   0.000000000000e+00   5.056373504512e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.480000000000e+01   9.046884709822e+01   0.000000000000e+00   7.447798097172e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.392908155307e+03   0.000000000000e+00   5.048939615015e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.490000000000e+01   9.041765103102e+01   0.000000000000e+00   7.475593272138e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.401952481573e+03   0.000000000000e+00   5.041477916718e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.500000000000e+01   9.036624372727e+01   0.000000000000e+00   7.503353042514e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.410991678149e+03   0.000000000000e+00   5.033988440538e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.510000000000e+01   9.031461602171e+01   0.000000000000e+00   7.531076488090e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.420025722971e+03   0.000000000000e+00   5.026471222741e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.520000000000e+01   9.026276845885e+01   0.000000000000e+00   7.558763488397e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.429054594025e+03   0.000000000000e+00   5.018926299711e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.530000000000e+01   9.021070160663e+01   0.000000000000e+00   7.586413925318e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.438078269353e+03   0.000000000000e+00   5.011353707952e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.540000000000e+01   9.015841605693e+01   0.000000000000e+00   7.614027683160e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.447096727057e+03   0.000000000000e+00   5.003753484086e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.550000000000e+01   9.010591242592e+01   0.000000000000e+00   7.641604648725e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.456109945295e+03   0.000000000000e+00   4.996125664850e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.560000000000e+01   9.005319135461e+01   0.000000000000e+00   7.669144711385e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.465117902294e+03   0.000000000000e+00   4.988470287090e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  2.570000000000e+01   9.000025350926e+01   0.000000000000e+00   7.696647763153e+02   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.474120576340e+03   0.000000000000e+00   4.980787387764e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
