  Time[s]              udot                vdot                 wdot                  pdot               qdot                 rdot                 xdot                  ydot                 zdot                   e0dot                exdot               eydot              ezdot       
  1.900000000000e+00  -3.351923362104e-01   2.856079017960e-09  -7.406497111993e-06  -2.000984374017e-11  -1.936980975749e-08  -2.400863981924e-11   1.102164404321e-02  -1.395649532971e-10  -2.196801934597e+02   5.261798496997e-09  -8.018651699950e-12  -5.261798538407e-09  -2.437003916152e-12
  1.900000000000e+00  -3.438969733050e-01   3.076405610548e-09  -7.771122654078e-06  -2.194498666065e-11  -2.000370918096e-08  -2.505148115396e-11   1.102143704470e-02  -1.590503853442e-10  -2.196634338429e+02   5.604211589310e-09  -8.796795905943e-12  -5.604211637585e-09  -2.507693313358e-12
  1.900000000000e+00  -3.438924627402e-01   3.084493057349e-09  -7.777518422028e-06  -2.206592314359e-11  -1.999704572242e-08  -2.503145255105e-11   1.102142944686e-02  -1.612148697203e-10  -2.196629986110e+02   5.615417453649e-09  -8.849439727531e-12  -5.615417502292e-09  -2.491919500879e-12
  1.900000000000e+00  -3.525908765361e-01   3.312178227801e-09  -8.147849437979e-06  -2.412350132104e-11  -2.062252583919e-08  -2.604771511095e-11   1.102121487970e-02  -1.831737280497e-10  -2.196458042134e+02   5.968800821176e-09  -9.683795387512e-12  -5.968800877630e-09  -2.541851217407e-12

  2.000000000000e+00  -3.525908871479e-01   3.312391303980e-09  -8.148017573503e-06  -2.412222727213e-11  -2.062297528274e-08  -2.605036120291e-11   1.102121486998e-02  -1.830663982202e-10  -2.196458040916e+02   5.968869004357e-09  -9.682576411091e-12  -5.968869060805e-09  -2.543465078010e-12
  2.000000000000e+00  -3.612831130900e-01   3.548099403042e-09  -8.524556117901e-06  -2.629860808379e-11  -2.124135823355e-08  -2.704801986256e-11   1.102099269616e-02  -2.071692120767e-10  -2.196281745472e+02   6.333435141727e-09  -1.056951085034e-11  -6.333435206968e-09  -2.577549994656e-12
  2.000000000000e+00  -3.612785764220e-01   3.555434686140e-09  -8.530432602570e-06  -2.642161807157e-11  -2.123359723114e-08  -2.702037435321e-11   1.102098518821e-02  -2.096826920349e-10  -2.196277399359e+02   6.344366710954e-09  -1.062562047127e-11  -6.344366776635e-09  -2.556712934080e-12
  2.000000000000e+00  -3.699645602939e-01   3.797596561867e-09  -8.912152205850e-06  -2.872052765492e-11  -2.184264604907e-08  -2.798451220035e-11   1.102075556541e-02  -2.366272337719e-10  -2.196096762339e+02   6.719590024334e-09  -1.157203617506e-11  -6.719590099940e-09  -2.564634314237e-12

