  Time[s]              udot                vdot                 wdot                  pdot               qdot                 rdot                 xdot                  ydot                 zdot                   e0dot                exdot               eydot              ezdot       
  1.300000000000e+00  -2.320503584228e-01  -1.339384768936e-06  -1.504860378274e-03   9.651245197571e-09   7.370258882283e-06   1.076255907945e-08   4.957081134449e-03  -5.572103889432e-08  -2.198426123584e+02   1.252936768516e-09   2.459770266661e-06  -3.633838319376e-09   2.459961481089e-06
  1.300000000000e+00  -2.405551750886e-01  -1.435646277869e-06  -1.406228402078e-03   1.063181662125e-08   7.368010982857e-06   1.094453538419e-08   5.108045802814e-03  -6.475831227552e-08  -2.198310100820e+02   1.270832633394e-09   2.589806630902e-06  -3.994819207399e-09   2.590008855002e-06

  1.400000000000e+00  -2.405551796292e-01  -1.435991852235e-06  -1.406170373185e-03   1.063295153735e-08   7.367497255328e-06   1.094587920633e-08   5.107944202265e-03  -6.470760611906e-08  -2.198310099431e+02   1.272002934180e-09   2.589980370409e-06  -3.994699084249e-09   2.590182607971e-06
  1.400000000000e+00  -2.490534041512e-01  -1.533233328779e-06  -1.310425694572e-03   1.166448869388e-08   7.351269988156e-06   1.108299805570e-08   5.257831693427e-03  -7.473316416616e-08  -2.198189821767e+02   1.277520115511e-09   2.720214969136e-06  -4.376162596293e-09   2.720428372488e-06
  1.400000000000e+00  -2.490484163632e-01  -1.533167863173e-06  -1.313427144654e-03   1.171155151349e-08   7.338809569863e-06   1.103448049984e-08   5.257059907677e-03  -7.588455375666e-08  -2.198185572658e+02   1.261708106126e-09   2.719928095070e-06  -4.396821101639e-09   2.720141526019e-06
  1.400000000000e+00  -2.575400328714e-01  -1.629260410111e-06  -1.220822561376e-03   1.278330630463e-08   7.311617875637e-06   1.112180874664e-08   5.406448381834e-03  -8.720877868869e-08  -2.198061050872e+02   1.248033936562e-09   2.849435244906e-06  -4.798891532512e-09   2.849659934262e-06

  1.500000000000e+00  -2.575400371871e-01  -1.629620444133e-06  -1.220778743218e-03   1.278506296481e-08   7.311118776782e-06   1.112268003313e-08   5.406352013225e-03  -8.715666543837e-08  -2.198061049479e+02   1.249193195070e-09   2.849590901410e-06  -4.798860883230e-09   2.849815603059e-06
  1.500000000000e+00  -2.660250623231e-01  -1.725648624380e-06  -1.131188351891e-03   1.390257585654e-08   7.271481653297e-06   1.116263146589e-08   5.554954213977e-03  -9.962170735827e-08  -2.197932279391e+02   1.219789788439e-09   2.978828747158e-06  -5.221492733088e-09   2.979064840320e-06
  1.500000000000e+00  -2.660200682859e-01  -1.724518341464e-06  -1.134278694229e-03   1.394276073624e-08   7.260485233445e-06   1.111292134259e-08   5.554458399118e-03  -1.009297849158e-07  -2.197928036881e+02   1.200740241211e-09   2.978128055736e-06  -5.241953268109e-09   2.978364147800e-06
